update_date,country/region,latitude,longitude,cum_confirmed,cum_dead,cum_recovered,new_confirmed,new_dead,new_recovered
2020-04-18,Guyana,5.0,-58.75,63.0,6.0,9.0,0.0,0.0,0.0
2020-04-18,Honduras,15.2,-86.2419,457.0,46.0,10.0,15.0,5.0,0.0
2020-04-18,Hungary,47.1625,19.5033,1834.0,172.0,231.0,71.0,16.0,24.0
2020-04-18,India,21.0,78.0,15722.0,521.0,2463.0,1370.0,35.0,422.0
2020-04-18,Indonesia,-0.7893,113.9213,6248.0,535.0,631.0,325.0,15.0,24.0
2020-04-18,Iran,32.0,53.0,80868.0,5031.0,55987.0,1374.0,73.0,1923.0
2020-04-18,Italy,43.0,12.0,175925.0,23227.0,44927.0,3491.0,482.0,2200.0
2020-04-18,Jamaica,18.1096,-77.2975,163.0,5.0,25.0,20.0,0.0,0.0
2020-04-18,Japan,36.0,138.0,10296.0,222.0,1069.0,509.0,32.0,134.0
2020-04-18,Jordan,31.24,36.51,413.0,7.0,269.0,6.0,0.0,4.0
2020-04-18,Kazakhstan,48.0196,66.9237,1615.0,17.0,377.0,69.0,0.0,30.0
2020-04-18,Kenya,-0.0236,37.9062,262.0,12.0,60.0,16.0,1.0,7.0
2020-04-18,Kyrgyzstan,41.2044,74.7661,506.0,5.0,130.0,17.0,0.0,16.0
2020-04-18,Lebanon,33.8547,35.8623,672.0,21.0,99.0,4.0,0.0,13.0
2020-04-18,Liberia,6.4281,-9.4295,76.0,7.0,7.0,0.0,0.0,0.0
2020-04-18,Madagascar,-18.7669,46.8691,120.0,0.0,35.0,3.0,0.0,2.0
2020-04-18,Malawi,-13.254307999999998,34.301525,17.0,2.0,3.0,0.0,0.0,0.0
2020-04-18,Malaysia,2.5,112.5,5305.0,88.0,3102.0,54.0,2.0,135.0
2020-04-18,Mali,17.570692,-3.996166000000001,216.0,13.0,41.0,45.0,0.0,7.0
2020-04-18,Mauritania,21.0079,10.9408,7.0,1.0,2.0,0.0,0.0,0.0
2020-04-18,Mauritius,-20.2,57.5,325.0,9.0,180.0,1.0,0.0,72.0
2020-04-18,Mexico,23.6345,-102.5528,7497.0,650.0,2125.0,622.0,104.0,0.0
2020-04-18,Mongolia,46.8625,103.8467,31.0,0.0,5.0,0.0,0.0,0.0
2020-04-18,Morocco,31.7917,-7.0926,2685.0,137.0,314.0,121.0,2.0,33.0
2020-04-18,Mozambique,-18.665695,35.529562,35.0,0.0,4.0,1.0,0.0,2.0
2020-04-18,Namibia,-22.9576,18.4904,16.0,0.0,6.0,0.0,0.0,2.0
2020-04-18,Nepal,28.1667,84.25,31.0,0.0,2.0,1.0,0.0,0.0
2020-04-18,Netherlands,107.04169999999999,-265.0278,31766.0,3613.0,317.0,1147.0,142.0,2.0
2020-04-18,New Zealand,-40.9006,174.886,1422.0,11.0,867.0,13.0,0.0,51.0
2020-04-18,Nicaragua,12.8654,-85.2072,9.0,2.0,6.0,0.0,1.0,2.0
2020-04-18,Niger,17.6078,8.0817,639.0,19.0,113.0,12.0,1.0,3.0
2020-04-18,Nigeria,9.082,8.6753,542.0,19.0,166.0,49.0,2.0,7.0
2020-04-18,North Macedonia,41.6086,21.7453,1170.0,49.0,164.0,53.0,0.0,25.0
2020-04-18,Norway,60.472,8.4689,7036.0,164.0,32.0,99.0,3.0,0.0
2020-04-18,Pakistan,30.3753,69.3451,7638.0,143.0,1832.0,613.0,8.0,67.0
2020-04-18,Panama,8.538,-80.7821,4210.0,116.0,122.0,194.0,7.0,24.0
2020-04-18,Peru,-9.19,-75.0152,14420.0,348.0,6684.0,931.0,48.0,143.0
2020-04-18,Philippines,13.0,122.0,6087.0,397.0,516.0,209.0,10.0,29.0
2020-04-18,Poland,51.9194,19.1451,8742.0,347.0,981.0,363.0,15.0,115.0
2020-04-18,Portugal,39.3999,-8.2245,19685.0,687.0,610.0,663.0,30.0,91.0
2020-04-18,Romania,45.9432,24.9668,8418.0,421.0,1730.0,351.0,10.0,222.0
2020-04-18,Russian Federation,60.0,90.0,36793.0,313.0,3057.0,4785.0,40.0,467.0
2020-04-18,Rwanda,-1.9403,29.8739,144.0,0.0,69.0,1.0,0.0,4.0
2020-04-18,Saint Kitts and Nevis,17.357822,-62.782998,14.0,0.0,0.0,0.0,0.0,0.0
2020-04-18,Saint Lucia,13.9094,-60.9789,15.0,0.0,11.0,0.0,0.0,0.0
2020-04-18,Saint Vincent and the Grenadines,12.9843,-61.2872,12.0,0.0,1.0,0.0,0.0,0.0
2020-04-18,Senegal,14.4974,-14.4524,350.0,3.0,211.0,8.0,1.0,13.0
2020-04-18,Serbia,44.0165,21.0059,5994.0,117.0,637.0,304.0,7.0,103.0
2020-04-18,Sierra Leone,8.460555000000001,-11.779889,30.0,0.0,0.0,4.0,0.0,0.0
2020-04-18,Singapore,1.2833,103.8333,5992.0,11.0,740.0,942.0,0.0,32.0
2020-04-18,Slovenia,46.1512,14.9955,1317.0,70.0,190.0,13.0,4.0,16.0
2020-04-18,South Africa,-30.5595,22.9375,3034.0,52.0,903.0,251.0,2.0,0.0
2020-04-18,Spain,40.0,-4.0,191726.0,20043.0,74797.0,887.0,41.0,0.0
2020-04-18,Sri Lanka,7.0,81.0,254.0,7.0,86.0,10.0,0.0,9.0
2020-04-18,Suriname,3.9193,-56.0278,10.0,1.0,6.0,0.0,0.0,0.0
2020-04-18,Sweden,63.0,16.0,13822.0,1511.0,550.0,606.0,111.0,0.0
2020-04-18,Thailand,15.0,101.0,2733.0,47.0,1787.0,33.0,0.0,98.0
2020-04-18,Togo,8.6195,0.8248,84.0,5.0,49.0,1.0,0.0,1.0
2020-04-18,Trinidad and Tobago,10.6918,-61.2225,114.0,8.0,21.0,0.0,0.0,1.0
2020-04-18,Tunisia,34.0,9.0,864.0,37.0,43.0,0.0,0.0,0.0
2020-04-18,Turkey,38.9637,35.2433,82329.0,1890.0,10453.0,3783.0,121.0,1822.0
2020-04-18,Uganda,1.0,32.0,55.0,0.0,22.0,-1.0,0.0,2.0
2020-04-18,Ukraine,48.3794,31.1656,5106.0,133.0,275.0,444.0,8.0,29.0
2020-04-18,United Arab Emirates,24.0,54.0,6302.0,37.0,1188.0,0.0,0.0,0.0
2020-04-18,United Kingdom,270.0299,-482.92470000000003,115314.0,18028.0,414.0,5545.0,1118.0,20.0
2020-04-18,United States,37.0902,-95.7129,732197.0,39753.0,64840.0,32491.0,2342.0,6295.0
2020-04-18,Uruguay,-32.5228,-55.7658,508.0,9.0,294.0,6.0,0.0,8.0
2020-04-18,Uzbekistan,41.3775,64.5853,1490.0,5.0,194.0,85.0,1.0,38.0
2020-04-18,Venezuela,6.4238,-66.5897,227.0,9.0,113.0,23.0,0.0,2.0
2020-04-18,Vietnam,16.0,108.0,268.0,0.0,201.0,0.0,0.0,3.0
2020-04-18,Zambia,-15.4167,28.2833,57.0,2.0,33.0,5.0,0.0,3.0
2020-04-18,Zimbabwe,-20.0,30.0,25.0,3.0,2.0,1.0,0.0,0.0
2020-04-19,Afghanistan,33.0,65.0,996.0,33.0,131.0,63.0,3.0,19.0
2020-04-19,Albania,41.1533,20.1683,562.0,26.0,314.0,14.0,0.0,12.0
2020-04-19,Algeria,28.0339,1.6596,2629.0,375.0,1047.0,95.0,8.0,153.0
2020-04-19,Angola,-11.2027,17.8739,24.0,2.0,6.0,0.0,0.0,0.0
2020-04-19,Antigua and Barbuda,17.0608,-61.7964,23.0,3.0,3.0,0.0,0.0,0.0
2020-04-19,Argentina,-38.4161,-63.6167,2839.0,132.0,709.0,81.0,3.0,24.0
2020-04-19,Australia,,,6610.0,67.0,4124.0,42.0,0.0,0.0
2020-04-19,Austria,47.5162,14.5501,14749.0,452.0,10501.0,78.0,9.0,287.0
2020-04-19,Bahamas,25.0343,-77.3963,55.0,9.0,10.0,0.0,0.0,0.0
2020-04-19,Bangladesh,23.685,90.3563,2456.0,91.0,75.0,312.0,7.0,9.0
2020-04-19,Barbados,13.1939,-59.5432,75.0,5.0,17.0,0.0,0.0,0.0
2020-04-19,Belarus,53.7098,27.9534,4779.0,47.0,494.0,0.0,2.0,152.0
2020-04-19,Belgium,50.8333,4.0,38496.0,5683.0,8757.0,1313.0,230.0,409.0
2020-04-19,Belize,13.1939,-59.5432,18.0,2.0,2.0,0.0,0.0,2.0
2020-04-19,Benin,9.3077,2.3158,35.0,1.0,18.0,0.0,0.0,0.0
2020-04-19,Bolivia,-16.2902,-63.5887,520.0,32.0,31.0,27.0,1.0,0.0
2020-04-19,Bosnia and Herzegovina,43.9159,17.6791,1285.0,48.0,347.0,17.0,1.0,9.0
2020-04-19,Botswana,-22.3285,24.6849,20.0,1.0,0.0,5.0,0.0,0.0
2020-04-19,Brazil,-14.235,-51.9253,38654.0,2462.0,22130.0,1996.0,108.0,8104.0
2020-04-19,Bulgaria,42.7339,25.4858,894.0,42.0,161.0,16.0,1.0,8.0
2020-04-19,Burkina Faso,12.2383,-1.5616,576.0,36.0,338.0,11.0,0.0,17.0
2020-04-19,Cambodia,11.55,104.9167,122.0,0.0,105.0,0.0,0.0,2.0
2020-04-19,Cameroon,3.848,11.5021,1017.0,42.0,305.0,0.0,20.0,128.0
2020-04-19,Canada,,,35620.0,1564.0,11847.0,1277.0,164.0,883.0
2020-04-19,Chile,-35.6751,-71.543,10088.0,133.0,4338.0,358.0,7.0,303.0
2020-04-19,China,,,83805.0,4636.0,77690.0,18.0,0.0,76.0
2020-04-19,Colombia,4.5709,-74.2973,3792.0,179.0,711.0,353.0,26.0,77.0
2020-04-19,Congo,,,470.0,31.0,37.0,20.0,0.0,0.0
2020-04-19,Costa Rica,9.7489,-83.7534,660.0,5.0,112.0,5.0,1.0,15.0
2020-04-19,Cote d'Ivoire,7.54,-5.5471,847.0,9.0,260.0,46.0,1.0,21.0
2020-04-19,Croatia,45.1,15.2,1871.0,47.0,709.0,39.0,8.0,94.0
2020-04-19,Czechia,49.8175,15.473,6746.0,186.0,1298.0,140.0,5.0,71.0
2020-04-19,Denmark,189.8634,-40.014300000000006,7580.0,355.0,4328.0,143.0,9.0,297.0
2020-04-19,Dominica,15.415,-61.371,16.0,0.0,8.0,0.0,0.0,0.0
2020-04-19,Dominican Republic,18.7357,-70.1627,4680.0,226.0,363.0,345.0,9.0,51.0
2020-04-19,Ecuador,-1.8312,-78.1834,9468.0,474.0,1061.0,446.0,18.0,53.0
2020-04-19,Egypt,26.0,30.0,3144.0,239.0,732.0,112.0,15.0,31.0
2020-04-19,El Salvador,13.7942,-88.8965,201.0,7.0,44.0,11.0,0.0,1.0
2020-04-19,Estonia,58.5953,25.0136,1528.0,40.0,164.0,16.0,2.0,2.0
2020-04-19,Ethiopia,9.145,40.4897,108.0,3.0,16.0,3.0,0.0,0.0
2020-04-19,Finland,64.0,26.0,3783.0,94.0,1700.0,102.0,4.0,0.0
2020-04-19,France,91.3624,59.71919999999999,153011.0,19720.0,36578.0,4925.0,395.0,595.0
2020-04-19,Gambia,13.4432,-15.3101,10.0,1.0,2.0,1.0,0.0,0.0
2020-04-19,Georgia,42.3154,43.3569,394.0,4.0,93.0,6.0,0.0,7.0
2020-04-19,Germany,51.0,9.0,145184.0,4586.0,88000.0,1842.0,127.0,2600.0
2020-04-19,Ghana,7.9465,-1.0232,1042.0,9.0,99.0,208.0,0.0,0.0
2020-04-19,Greece,39.0742,21.8243,2235.0,113.0,269.0,0.0,3.0,0.0
2020-04-19,Grenada,12.1165,-61.679,14.0,0.0,6.0,0.0,0.0,0.0
2020-04-19,Guatemala,15.7835,-90.2308,257.0,7.0,21.0,22.0,0.0,0.0
2020-04-19,Guinea,9.9456,-9.6966,579.0,5.0,87.0,61.0,2.0,22.0
2020-04-19,Guyana,5.0,-58.75,65.0,7.0,9.0,2.0,1.0,0.0
2020-04-19,Honduras,15.2,-86.2419,472.0,46.0,15.0,15.0,0.0,5.0
2020-04-19,Hungary,47.1625,19.5033,1916.0,189.0,250.0,82.0,17.0,19.0
2020-04-19,India,21.0,78.0,17615.0,559.0,2854.0,1893.0,38.0,391.0
2020-04-19,Indonesia,-0.7893,113.9213,6575.0,582.0,686.0,327.0,47.0,55.0
2020-04-19,Iran,32.0,53.0,82211.0,5118.0,57023.0,1343.0,87.0,1036.0
2020-04-19,Italy,43.0,12.0,178972.0,23660.0,47055.0,3047.0,433.0,2128.0
2020-04-19,Jamaica,18.1096,-77.2975,173.0,5.0,27.0,10.0,0.0,2.0
2020-04-19,Japan,36.0,138.0,10797.0,236.0,1159.0,501.0,14.0,90.0
2020-04-19,Jordan,31.24,36.51,417.0,7.0,276.0,4.0,0.0,7.0
2020-04-19,Kazakhstan,48.0196,66.9237,1676.0,17.0,400.0,61.0,0.0,23.0
2020-04-19,Kenya,-0.0236,37.9062,270.0,14.0,67.0,8.0,2.0,7.0
2020-04-19,Kyrgyzstan,41.2044,74.7661,554.0,5.0,133.0,48.0,0.0,3.0
2020-04-19,Lebanon,33.8547,35.8623,673.0,21.0,102.0,1.0,0.0,3.0
2020-04-19,Liberia,6.4281,-9.4295,91.0,8.0,7.0,15.0,1.0,0.0
2020-04-19,Madagascar,-18.7669,46.8691,121.0,0.0,39.0,1.0,0.0,4.0
2020-04-19,Malawi,-13.254307999999998,34.301525,17.0,2.0,3.0,0.0,0.0,0.0
2020-04-19,Malaysia,2.5,112.5,5389.0,89.0,3197.0,84.0,1.0,95.0
2020-04-19,Mali,17.570692,-3.996166000000001,224.0,14.0,42.0,8.0,1.0,1.0
2020-04-19,Mauritania,21.0079,10.9408,7.0,1.0,6.0,0.0,0.0,4.0
2020-04-19,Mauritius,-20.2,57.5,328.0,9.0,208.0,3.0,0.0,28.0
2020-04-19,Mexico,23.6345,-102.5528,8261.0,686.0,2627.0,764.0,36.0,502.0
2020-04-19,Mongolia,46.8625,103.8467,32.0,0.0,7.0,1.0,0.0,2.0
2020-04-19,Morocco,31.7917,-7.0926,2855.0,141.0,327.0,170.0,4.0,13.0
2020-04-19,Mozambique,-18.665695,35.529562,39.0,0.0,8.0,4.0,0.0,4.0
2020-04-19,Namibia,-22.9576,18.4904,16.0,0.0,6.0,0.0,0.0,0.0
2020-04-19,Nepal,28.1667,84.25,31.0,0.0,4.0,0.0,0.0,2.0
2020-04-19,Netherlands,107.04169999999999,-265.0278,32838.0,3697.0,322.0,1072.0,84.0,5.0
2020-04-19,New Zealand,-40.9006,174.886,1431.0,12.0,912.0,9.0,1.0,45.0
2020-04-19,Nicaragua,12.8654,-85.2072,10.0,2.0,6.0,1.0,0.0,0.0
2020-04-19,Niger,17.6078,8.0817,648.0,20.0,117.0,9.0,1.0,4.0
2020-04-19,Nigeria,9.082,8.6753,627.0,21.0,170.0,85.0,2.0,4.0
2020-04-19,North Macedonia,41.6086,21.7453,1207.0,51.0,179.0,37.0,2.0,15.0
2020-04-19,Norway,60.472,8.4689,7078.0,165.0,32.0,42.0,1.0,0.0
2020-04-19,Pakistan,30.3753,69.3451,8348.0,168.0,1868.0,710.0,25.0,36.0
2020-04-19,Panama,8.538,-80.7821,4273.0,120.0,140.0,63.0,4.0,18.0
2020-04-19,Peru,-9.19,-75.0152,15628.0,400.0,6811.0,1208.0,52.0,127.0
2020-04-19,Philippines,13.0,122.0,6259.0,409.0,572.0,172.0,12.0,56.0
2020-04-19,Poland,51.9194,19.1451,9287.0,360.0,1040.0,545.0,13.0,59.0
2020-04-19,Portugal,39.3999,-8.2245,20206.0,714.0,610.0,521.0,27.0,0.0
2020-04-19,Romania,45.9432,24.9668,8746.0,451.0,1892.0,328.0,30.0,162.0
2020-04-19,Russian Federation,60.0,90.0,42853.0,361.0,3291.0,6060.0,48.0,234.0
2020-04-19,Rwanda,-1.9403,29.8739,147.0,0.0,76.0,3.0,0.0,7.0
2020-04-19,Saint Kitts and Nevis,17.357822,-62.782998,14.0,0.0,0.0,0.0,0.0,0.0
2020-04-19,Saint Lucia,13.9094,-60.9789,15.0,0.0,11.0,0.0,0.0,0.0
2020-04-19,Saint Vincent and the Grenadines,12.9843,-61.2872,12.0,0.0,1.0,0.0,0.0,0.0
2020-04-19,Senegal,14.4974,-14.4524,367.0,3.0,220.0,17.0,0.0,9.0
2020-04-19,Serbia,44.0165,21.0059,6318.0,122.0,753.0,324.0,5.0,116.0
2020-04-19,Sierra Leone,8.460555000000001,-11.779889,35.0,0.0,6.0,5.0,0.0,6.0
2020-04-19,Singapore,1.2833,103.8333,6588.0,11.0,768.0,596.0,0.0,28.0
2020-04-19,Slovenia,46.1512,14.9955,1330.0,74.0,192.0,13.0,4.0,2.0
2020-04-19,South Africa,-30.5595,22.9375,3158.0,54.0,903.0,124.0,2.0,0.0
2020-04-19,Spain,40.0,-4.0,198674.0,20453.0,77357.0,6948.0,410.0,2560.0
2020-04-19,Sri Lanka,7.0,81.0,271.0,7.0,96.0,17.0,0.0,10.0
2020-04-19,Suriname,3.9193,-56.0278,10.0,1.0,6.0,0.0,0.0,0.0
2020-04-19,Sweden,63.0,16.0,14385.0,1540.0,550.0,563.0,29.0,0.0
2020-04-19,Thailand,15.0,101.0,2765.0,47.0,1928.0,32.0,0.0,141.0
2020-04-19,Togo,8.6195,0.8248,84.0,5.0,52.0,0.0,0.0,3.0
2020-04-19,Trinidad and Tobago,10.6918,-61.2225,114.0,8.0,21.0,0.0,0.0,0.0
2020-04-19,Tunisia,34.0,9.0,879.0,38.0,43.0,15.0,1.0,0.0
2020-04-19,Turkey,38.9637,35.2433,86306.0,2017.0,11976.0,3977.0,127.0,1523.0
2020-04-19,Uganda,1.0,32.0,55.0,0.0,28.0,0.0,0.0,6.0
2020-04-19,Ukraine,48.3794,31.1656,5449.0,141.0,347.0,343.0,8.0,72.0
2020-04-19,United Arab Emirates,24.0,54.0,6781.0,41.0,1286.0,479.0,4.0,98.0
2020-04-19,United Kingdom,270.0299,-482.92470000000003,121172.0,18527.0,436.0,5858.0,499.0,22.0
2020-04-19,United States,37.0902,-95.7129,758809.0,40945.0,70337.0,26612.0,1192.0,5497.0
2020-04-19,Uruguay,-32.5228,-55.7658,517.0,10.0,298.0,9.0,1.0,4.0
2020-04-19,Uzbekistan,41.3775,64.5853,1565.0,5.0,225.0,75.0,0.0,31.0
2020-04-19,Venezuela,6.4238,-66.5897,256.0,9.0,117.0,29.0,0.0,4.0
2020-04-19,Vietnam,16.0,108.0,268.0,0.0,202.0,0.0,0.0,1.0
2020-04-19,Zambia,-15.4167,28.2833,61.0,3.0,33.0,4.0,1.0,0.0
2020-04-19,Zimbabwe,-20.0,30.0,25.0,3.0,2.0,0.0,0.0,0.0
2020-04-20,Afghanistan,33.0,65.0,1026.0,36.0,135.0,30.0,3.0,4.0
2020-04-20,Albania,41.1533,20.1683,584.0,26.0,327.0,22.0,0.0,13.0
2020-04-20,Algeria,28.0339,1.6596,2718.0,384.0,1099.0,89.0,9.0,52.0
2020-04-20,Angola,-11.2027,17.8739,24.0,2.0,6.0,0.0,0.0,0.0
2020-04-20,Antigua and Barbuda,17.0608,-61.7964,23.0,3.0,3.0,0.0,0.0,0.0
2020-04-20,Argentina,-38.4161,-63.6167,2941.0,136.0,737.0,102.0,4.0,28.0
2020-04-20,Australia,,,6623.0,67.0,4291.0,13.0,0.0,167.0
2020-04-20,Austria,47.5162,14.5501,14795.0,470.0,10631.0,46.0,18.0,130.0
2020-04-20,Bahamas,25.0343,-77.3963,60.0,9.0,11.0,5.0,0.0,1.0
2020-04-20,Bangladesh,23.685,90.3563,2948.0,101.0,85.0,492.0,10.0,10.0
2020-04-20,Barbados,13.1939,-59.5432,75.0,5.0,19.0,0.0,0.0,2.0
2020-04-20,Belarus,53.7098,27.9534,6264.0,51.0,514.0,1485.0,4.0,20.0
2020-04-20,Belgium,50.8333,4.0,39983.0,5828.0,8895.0,1487.0,145.0,138.0
2020-04-20,Belize,13.1939,-59.5432,18.0,2.0,2.0,0.0,0.0,0.0
2020-04-20,Benin,9.3077,2.3158,54.0,1.0,27.0,19.0,0.0,9.0
2020-04-20,Bolivia,-16.2902,-63.5887,564.0,33.0,31.0,44.0,1.0,0.0
2020-04-20,Bosnia and Herzegovina,43.9159,17.6791,1309.0,49.0,381.0,24.0,1.0,34.0
2020-04-20,Botswana,-22.3285,24.6849,20.0,1.0,0.0,0.0,0.0,0.0
2020-04-20,Brazil,-14.235,-51.9253,40743.0,2587.0,22130.0,2089.0,125.0,0.0
2020-04-20,Bulgaria,42.7339,25.4858,929.0,43.0,167.0,35.0,1.0,6.0
2020-04-20,Burkina Faso,12.2383,-1.5616,581.0,38.0,357.0,5.0,2.0,19.0
2020-04-20,Cambodia,11.55,104.9167,122.0,0.0,107.0,0.0,0.0,2.0
2020-04-20,Cameroon,3.848,11.5021,1163.0,42.0,305.0,146.0,0.0,0.0
2020-04-20,Canada,,,37645.0,1726.0,12543.0,2025.0,162.0,696.0
2020-04-20,Chile,-35.6751,-71.543,10507.0,139.0,4676.0,419.0,6.0,338.0
2020-04-20,China,,,83817.0,4636.0,77745.0,12.0,0.0,55.0
2020-04-20,Colombia,4.5709,-74.2973,3977.0,189.0,804.0,185.0,10.0,93.0
2020-04-20,Congo,,,492.0,31.0,43.0,22.0,0.0,6.0
2020-04-20,Costa Rica,9.7489,-83.7534,662.0,6.0,124.0,2.0,1.0,12.0
2020-04-20,Cote d'Ivoire,7.54,-5.5471,847.0,9.0,260.0,0.0,0.0,0.0
2020-04-20,Croatia,45.1,15.2,1881.0,47.0,771.0,10.0,0.0,62.0
2020-04-20,Czechia,49.8175,15.473,6900.0,194.0,1559.0,154.0,8.0,261.0
2020-04-20,Denmark,189.8634,-40.014300000000006,7711.0,364.0,4499.0,131.0,9.0,171.0
2020-04-20,Dominica,15.415,-61.371,16.0,0.0,8.0,0.0,0.0,0.0
2020-04-20,Dominican Republic,18.7357,-70.1627,4964.0,235.0,416.0,284.0,9.0,53.0
2020-04-20,Ecuador,-1.8312,-78.1834,10128.0,507.0,1150.0,660.0,33.0,89.0
2020-04-20,Egypt,26.0,30.0,3333.0,250.0,821.0,189.0,11.0,89.0
2020-04-20,El Salvador,13.7942,-88.8965,218.0,7.0,46.0,17.0,0.0,2.0
2020-04-20,Estonia,58.5953,25.0136,1535.0,40.0,165.0,7.0,0.0,1.0
2020-04-20,Ethiopia,9.145,40.4897,111.0,3.0,16.0,3.0,0.0,0.0
2020-04-20,Finland,64.0,26.0,3868.0,98.0,2000.0,85.0,4.0,300.0
2020-04-20,France,91.3624,59.71919999999999,155393.0,20267.0,37409.0,2382.0,547.0,831.0
2020-04-20,Gambia,13.4432,-15.3101,10.0,1.0,2.0,0.0,0.0,0.0
2020-04-20,Georgia,42.3154,43.3569,402.0,4.0,95.0,8.0,0.0,2.0
2020-04-20,Germany,51.0,9.0,147065.0,4862.0,91500.0,1881.0,276.0,3500.0
2020-04-20,Ghana,7.9465,-1.0232,1042.0,9.0,99.0,0.0,0.0,0.0
2020-04-20,Greece,39.0742,21.8243,2245.0,116.0,269.0,10.0,3.0,0.0
2020-04-20,Grenada,12.1165,-61.679,14.0,0.0,6.0,0.0,0.0,0.0
2020-04-20,Guatemala,15.7835,-90.2308,289.0,7.0,21.0,32.0,0.0,0.0
2020-04-20,Guinea,9.9456,-9.6966,622.0,5.0,122.0,43.0,0.0,35.0
2020-04-20,Guyana,5.0,-58.75,65.0,7.0,9.0,0.0,0.0,0.0
2020-04-20,Honduras,15.2,-86.2419,477.0,46.0,25.0,5.0,0.0,10.0
2020-04-20,Hungary,47.1625,19.5033,1984.0,199.0,267.0,68.0,10.0,17.0
2020-04-20,India,21.0,78.0,18539.0,592.0,3273.0,924.0,33.0,419.0
2020-04-20,Indonesia,-0.7893,113.9213,6760.0,590.0,747.0,185.0,8.0,61.0
2020-04-20,Iran,32.0,53.0,83505.0,5209.0,59273.0,1294.0,91.0,2250.0
2020-04-20,Italy,43.0,12.0,181228.0,24114.0,48877.0,2256.0,454.0,1822.0
2020-04-20,Jamaica,18.1096,-77.2975,223.0,5.0,27.0,50.0,0.0,0.0
2020-04-20,Japan,36.0,138.0,10797.0,236.0,1159.0,0.0,0.0,0.0
2020-04-20,Jordan,31.24,36.51,425.0,7.0,282.0,8.0,0.0,6.0
2020-04-20,Kazakhstan,48.0196,66.9237,1852.0,19.0,447.0,176.0,2.0,47.0
2020-04-20,Kenya,-0.0236,37.9062,281.0,14.0,69.0,11.0,0.0,2.0
2020-04-20,Kyrgyzstan,41.2044,74.7661,568.0,7.0,201.0,14.0,2.0,68.0
2020-04-20,Lebanon,33.8547,35.8623,677.0,21.0,103.0,4.0,0.0,1.0
2020-04-20,Liberia,6.4281,-9.4295,99.0,8.0,7.0,8.0,0.0,0.0
2020-04-20,Madagascar,-18.7669,46.8691,121.0,0.0,41.0,0.0,0.0,2.0
2020-04-20,Malawi,-13.254307999999998,34.301525,17.0,2.0,3.0,0.0,0.0,0.0
2020-04-20,Malaysia,2.5,112.5,5425.0,89.0,3295.0,36.0,0.0,98.0
2020-04-20,Mali,17.570692,-3.996166000000001,246.0,14.0,56.0,22.0,0.0,14.0
2020-04-20,Mauritania,21.0079,10.9408,7.0,1.0,6.0,0.0,0.0,0.0
2020-04-20,Mauritius,-20.2,57.5,328.0,9.0,224.0,0.0,0.0,16.0
2020-04-20,Mexico,23.6345,-102.5528,8772.0,712.0,2627.0,511.0,26.0,0.0
2020-04-20,Mongolia,46.8625,103.8467,33.0,0.0,7.0,1.0,0.0,0.0
2020-04-20,Morocco,31.7917,-7.0926,3046.0,143.0,350.0,191.0,2.0,23.0
2020-04-20,Mozambique,-18.665695,35.529562,39.0,0.0,8.0,0.0,0.0,0.0
2020-04-20,Namibia,-22.9576,18.4904,16.0,0.0,6.0,0.0,0.0,0.0
2020-04-20,Nepal,28.1667,84.25,31.0,0.0,4.0,0.0,0.0,0.0
2020-04-20,Netherlands,107.04169999999999,-265.0278,33588.0,3764.0,322.0,750.0,67.0,0.0
2020-04-20,New Zealand,-40.9006,174.886,1440.0,12.0,974.0,9.0,0.0,62.0
2020-04-20,Nicaragua,12.8654,-85.2072,10.0,2.0,6.0,0.0,0.0,0.0
2020-04-20,Niger,17.6078,8.0817,648.0,20.0,117.0,0.0,0.0,0.0
2020-04-20,Nigeria,9.082,8.6753,665.0,22.0,188.0,38.0,1.0,18.0
2020-04-20,North Macedonia,41.6086,21.7453,1225.0,54.0,200.0,18.0,3.0,21.0
2020-04-20,Norway,60.472,8.4689,7156.0,181.0,32.0,78.0,16.0,0.0
2020-04-20,Pakistan,30.3753,69.3451,8418.0,176.0,1970.0,70.0,8.0,102.0
2020-04-20,Panama,8.538,-80.7821,4467.0,126.0,165.0,194.0,6.0,25.0
2020-04-20,Peru,-9.19,-75.0152,16325.0,445.0,6968.0,697.0,45.0,157.0
2020-04-20,Philippines,13.0,122.0,6459.0,428.0,613.0,200.0,19.0,41.0
2020-04-20,Poland,51.9194,19.1451,9593.0,380.0,1133.0,306.0,20.0,93.0
2020-04-20,Portugal,39.3999,-8.2245,20863.0,735.0,610.0,657.0,21.0,0.0
2020-04-20,Romania,45.9432,24.9668,8936.0,478.0,2017.0,190.0,27.0,125.0
2020-04-20,Russian Federation,60.0,90.0,47121.0,405.0,3446.0,4268.0,44.0,155.0
2020-04-20,Rwanda,-1.9403,29.8739,147.0,0.0,76.0,0.0,0.0,0.0
2020-04-20,Saint Kitts and Nevis,17.357822,-62.782998,15.0,0.0,0.0,1.0,0.0,0.0
2020-04-20,Saint Lucia,13.9094,-60.9789,15.0,0.0,13.0,0.0,0.0,2.0
2020-04-20,Saint Vincent and the Grenadines,12.9843,-61.2872,12.0,0.0,1.0,0.0,0.0,0.0
2020-04-20,Senegal,14.4974,-14.4524,377.0,5.0,235.0,10.0,2.0,15.0
2020-04-20,Serbia,44.0165,21.0059,6630.0,125.0,870.0,312.0,3.0,117.0
